code_module,code_presentation,id_student,date_registration,date_unregistration,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_activity,days_active,last_active_date,distinct_content_items_accessed,final_assessment_score,final_exam_score
GGG,2013J,521164,-25.0,,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,Y,Distinction,265.0,9.0,227.0,24.0,0.0,
GGG,2013J,522561,-25.0,,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,30,N,Distinction,717.0,24.0,228.0,37.0,0.0,
GGG,2013J,522731,-38.0,,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,299.0,22.0,260.0,30.0,0.0,
GGG,2013J,523419,-23.0,,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,30,N,Fail,3.0,1.0,19.0,2.0,,
GGG,2013J,523803,-58.0,,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,90,Y,Pass,326.0,32.0,248.0,37.0,0.0,
GGG,2013J,527742,-113.0,,F,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,264.0,15.0,229.0,18.0,0.0,
GGG,2013J,528515,-59.0,228.0,F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,Withdrawn,1090.0,53.0,226.0,48.0,0.0,
GGG,2013J,530826,-25.0,,M,London Region,Lower Than A Level,10-20,0-35,0,90,N,Fail,,,,,,
GGG,2013J,531224,-173.0,,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,173.0,16.0,226.0,15.0,0.0,
GGG,2013J,534251,-113.0,,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,N,Fail,190.0,8.0,229.0,19.0,0.0,
GGG,2013J,534647,-25.0,,M,London Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail,560.0,42.0,140.0,29.0,0.0,
GGG,2013J,536647,-17.0,,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,420.0,20.0,227.0,26.0,0.0,
GGG,2013J,537181,-38.0,,F,South Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,403.0,36.0,228.0,35.0,0.0,
GGG,2013J,537662,-26.0,,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,311.0,33.0,231.0,29.0,0.0,
GGG,2013J,537670,-36.0,,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,Y,Fail,642.0,56.0,227.0,45.0,0.0,
GGG,2013J,539436,-102.0,,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction,1971.0,112.0,257.0,51.0,0.0,
GGG,2013J,541252,-22.0,,F,South West Region,Lower Than A Level,60-70%,0-35,0,150,N,Pass,187.0,19.0,246.0,22.0,0.0,
GGG,2013J,543557,-36.0,14.0,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn,7.0,1.0,-4.0,5.0,,
GGG,2013J,544615,-37.0,,F,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,305.0,28.0,229.0,24.0,0.0,
GGG,2013J,544898,-120.0,,F,South East Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,245.0,20.0,186.0,27.0,0.0,
GGG,2013J,545313,-45.0,,F,South East Region,Lower Than A Level,40-50%,35-55,0,30,Y,Fail,122.0,11.0,170.0,24.0,,
GGG,2013J,545785,-43.0,,F,London Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,414.0,25.0,228.0,34.0,0.0,
GGG,2013J,546097,-24.0,,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,621.0,30.0,228.0,40.0,0.0,
GGG,2013J,546192,-67.0,,M,South East Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,524.0,36.0,227.0,36.0,0.0,
GGG,2013J,546457,-124.0,,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,357.0,21.0,222.0,30.0,0.0,
GGG,2013J,546754,-26.0,,F,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,Fail,17.0,3.0,148.0,8.0,,
GGG,2013J,547440,-129.0,2.0,M,North Western Region,Lower Than A Level,70-80%,35-55,0,30,N,Withdrawn,,,,,,
GGG,2013J,548190,-38.0,,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail,883.0,87.0,258.0,55.0,0.0,
GGG,2013J,548388,-135.0,,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,272.0,30.0,241.0,27.0,0.0,
GGG,2013J,549887,-163.0,,F,London Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,976.0,56.0,226.0,60.0,0.0,
GGG,2013J,549909,-148.0,,M,East Anglian Region,HE Qualification,70-80%,0-35,0,90,N,Distinction,787.0,38.0,235.0,37.0,0.0,
GGG,2013J,549973,-42.0,,M,South East Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,121.0,7.0,171.0,12.0,0.0,
GGG,2013J,551389,-37.0,,F,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,712.0,47.0,234.0,49.0,0.0,
GGG,2013J,551545,-79.0,,M,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,101.0,11.0,26.0,17.0,,
GGG,2013J,552750,-151.0,,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,486.0,37.0,219.0,32.0,0.0,
GGG,2013J,553643,-102.0,,F,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Distinction,311.0,18.0,228.0,25.0,0.0,
GGG,2013J,554967,-38.0,,F,North Western Region,A Level or Equivalent,10-20,0-35,0,45,N,Pass,529.0,39.0,228.0,36.0,0.0,
GGG,2013J,556509,-43.0,,F,South East Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail,380.0,24.0,237.0,33.0,0.0,
GGG,2013J,556520,-169.0,,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,Y,Distinction,1653.0,122.0,245.0,55.0,0.0,
GGG,2013J,556523,-19.0,,F,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,Pass,452.0,48.0,236.0,55.0,0.0,
GGG,2013J,557031,-79.0,,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,23.0,3.0,108.0,8.0,0.0,
GGG,2013J,557085,-32.0,,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,994.0,69.0,255.0,48.0,0.0,
GGG,2013J,559919,-86.0,,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction,526.0,31.0,254.0,46.0,0.0,
GGG,2013J,560328,-88.0,,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,Y,Pass,597.0,70.0,261.0,39.0,0.0,
GGG,2013J,560374,-24.0,,F,South West Region,Lower Than A Level,30-40%,0-35,0,45,N,Pass,179.0,15.0,228.0,20.0,0.0,
GGG,2013J,560653,-96.0,,M,London Region,Lower Than A Level,20-30%,35-55,0,45,N,Pass,1665.0,65.0,228.0,63.0,0.0,
GGG,2013J,561148,-79.0,,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,483.0,39.0,254.0,30.0,0.0,
GGG,2013J,561163,-26.0,,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,45,N,Pass,1161.0,58.0,228.0,55.0,0.0,
GGG,2013J,561884,-29.0,,F,South East Region,A Level or Equivalent,70-80%,0-35,0,75,N,Pass,562.0,50.0,248.0,42.0,0.0,
GGG,2013J,562696,-81.0,,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,Y,Distinction,1805.0,57.0,249.0,49.0,0.0,
GGG,2013J,562913,-106.0,,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,1823.0,59.0,248.0,49.0,0.0,
GGG,2013J,563612,-29.0,,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,252.0,26.0,129.0,15.0,0.0,
GGG,2013J,564190,-38.0,5.0,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,Y,Withdrawn,,,,,,
GGG,2013J,564609,-65.0,,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Pass,274.0,39.0,255.0,30.0,0.0,
GGG,2013J,565002,-23.0,,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass,588.0,23.0,228.0,33.0,0.0,
GGG,2013J,565222,-67.0,,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,647.0,39.0,248.0,40.0,0.0,
GGG,2013J,565525,-45.0,,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,198.0,16.0,212.0,23.0,0.0,
GGG,2013J,565640,-52.0,,F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,1051.0,46.0,254.0,34.0,0.0,
GGG,2013J,565892,-124.0,,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,365.0,21.0,229.0,30.0,0.0,
GGG,2013J,565993,-31.0,,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,382.0,23.0,221.0,37.0,0.0,
GGG,2013J,566153,-45.0,16.0,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,30,N,Withdrawn,,,,,,
GGG,2013J,566183,-67.0,,F,London Region,A Level or Equivalent,80-90%,0-35,0,45,N,Pass,273.0,17.0,236.0,26.0,0.0,
GGG,2013J,566603,-58.0,-1.0,F,South Region,A Level or Equivalent,50-60%,35-55,0,45,N,Withdrawn,,,,,,
GGG,2013J,566923,-66.0,,F,South West Region,HE Qualification,0-10%,0-35,0,30,N,Fail,337.0,39.0,242.0,33.0,0.0,
GGG,2013J,566963,-109.0,,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Pass,1120.0,51.0,227.0,50.0,0.0,
GGG,2013J,567009,-39.0,,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,45,Y,Pass,440.0,79.0,248.0,40.0,0.0,
GGG,2013J,567211,-106.0,,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,942.0,52.0,242.0,47.0,0.0,
GGG,2013J,567325,-78.0,,F,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,769.0,56.0,258.0,46.0,0.0,
GGG,2013J,567831,-127.0,,F,London Region,No Formal quals,60-70%,0-35,0,30,N,Fail,2.0,1.0,17.0,1.0,,
GGG,2013J,567987,-156.0,,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,,,,,,
GGG,2013J,568118,-50.0,,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,Y,Fail,1102.0,63.0,236.0,58.0,0.0,
GGG,2013J,568288,-67.0,,F,South West Region,A Level or Equivalent,70-80%,0-35,0,45,Y,Distinction,701.0,56.0,252.0,52.0,0.0,
GGG,2013J,568539,-42.0,,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Pass,1218.0,87.0,257.0,41.0,0.0,
GGG,2013J,568973,-43.0,,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,Y,Fail,371.0,12.0,103.0,19.0,0.0,
GGG,2013J,569253,-25.0,,F,East Midlands Region,HE Qualification,60-70%,35-55,0,30,N,Distinction,1079.0,88.0,248.0,55.0,0.0,
GGG,2013J,569381,-116.0,-22.0,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,,,,,,
GGG,2013J,569490,-145.0,,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,420.0,33.0,219.0,47.0,0.0,
GGG,2013J,569511,-45.0,,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,45,N,Pass,626.0,50.0,226.0,33.0,0.0,
GGG,2013J,569595,-32.0,,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail,67.0,6.0,68.0,13.0,0.0,
GGG,2013J,569679,-134.0,,M,South West Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,401.0,41.0,227.0,39.0,0.0,
GGG,2013J,569974,-81.0,,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,Y,Pass,649.0,95.0,222.0,51.0,0.0,
GGG,2013J,569984,-26.0,,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,534.0,38.0,228.0,45.0,0.0,
GGG,2013J,570141,-39.0,,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,383.0,20.0,228.0,28.0,0.0,
GGG,2013J,570529,-29.0,,M,South West Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,1200.0,102.0,260.0,54.0,0.0,
GGG,2013J,570801,-26.0,,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,45,N,Pass,1179.0,71.0,255.0,59.0,0.0,
GGG,2013J,571334,-74.0,,F,West Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,1250.0,52.0,244.0,47.0,0.0,
GGG,2013J,571359,-23.0,,F,North Western Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail,,,,,,
GGG,2013J,571380,-29.0,,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,671.0,51.0,258.0,45.0,0.0,
GGG,2013J,571458,-109.0,,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,45,N,Distinction,1264.0,56.0,245.0,37.0,0.0,
GGG,2013J,571577,-157.0,,F,South West Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,1221.0,108.0,257.0,57.0,0.0,
GGG,2013J,571696,-156.0,,F,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,488.0,36.0,243.0,44.0,0.0,
GGG,2013J,571768,-151.0,,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,227.0,14.0,220.0,26.0,0.0,
GGG,2013J,571787,-31.0,,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,90,N,Fail,68.0,4.0,97.0,15.0,,
GGG,2013J,571883,-163.0,,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Distinction,327.0,23.0,229.0,20.0,0.0,
GGG,2013J,571896,-172.0,,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,,,,,,
GGG,2013J,571952,-124.0,,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,507.0,21.0,236.0,38.0,0.0,
GGG,2013J,572335,-29.0,,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,243.0,25.0,124.0,19.0,0.0,
GGG,2013J,572388,-145.0,,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,938.0,47.0,261.0,47.0,0.0,
GGG,2013J,572663,-42.0,,F,South East Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,338.0,17.0,226.0,31.0,0.0,
GGG,2013J,572714,-172.0,,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,1063.0,73.0,261.0,56.0,0.0,
GGG,2013J,573134,-135.0,,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,448.0,25.0,228.0,24.0,0.0,
GGG,2013J,573294,-70.0,,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,520.0,33.0,229.0,41.0,0.0,
GGG,2013J,573331,-151.0,,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,777.0,38.0,228.0,50.0,0.0,
GGG,2013J,573460,-86.0,,F,East Anglian Region,HE Qualification,60-70%,0-35,0,30,N,Fail,458.0,35.0,226.0,39.0,0.0,
GGG,2013J,573464,-103.0,,F,South West Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,775.0,40.0,226.0,43.0,0.0,
GGG,2013J,573510,-103.0,,M,South West Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,,,,,,
GGG,2013J,573554,-88.0,,F,South East Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,255.0,18.0,229.0,29.0,0.0,
GGG,2013J,573666,-42.0,,F,London Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,550.0,24.0,226.0,38.0,0.0,
GGG,2013J,574238,-148.0,,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass,482.0,34.0,218.0,35.0,0.0,
GGG,2013J,574351,-67.0,,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail,325.0,24.0,227.0,30.0,0.0,
GGG,2013J,574504,-38.0,,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,37.0,5.0,25.0,7.0,,
GGG,2013J,574512,-123.0,,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,N,Distinction,874.0,77.0,258.0,41.0,0.0,
GGG,2013J,574606,-42.0,201.0,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,208.0,20.0,200.0,18.0,0.0,
GGG,2013J,574642,-26.0,193.0,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,30,N,Withdrawn,281.0,21.0,193.0,29.0,0.0,
GGG,2013J,574857,-151.0,,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,858.0,50.0,227.0,42.0,0.0,
GGG,2013J,574948,-97.0,,F,South West Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,402.0,26.0,247.0,39.0,0.0,
GGG,2013J,574957,-86.0,,F,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,48.0,8.0,124.0,17.0,0.0,
GGG,2013J,574960,-135.0,,M,South West Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction,1046.0,77.0,228.0,42.0,0.0,
GGG,2013J,574988,-134.0,,F,South East Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Pass,1721.0,119.0,254.0,71.0,0.0,
GGG,2013J,575000,-124.0,,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,Y,Fail,73.0,11.0,87.0,16.0,0.0,
GGG,2013J,575061,-66.0,,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,150,N,Pass,557.0,25.0,261.0,27.0,0.0,
GGG,2013J,575080,-168.0,132.0,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn,15.0,3.0,9.0,7.0,0.0,
GGG,2013J,575136,-145.0,,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,550.0,28.0,228.0,46.0,0.0,
GGG,2013J,575214,-79.0,,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,418.0,32.0,223.0,32.0,0.0,
GGG,2013J,575355,-145.0,,F,London Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,690.0,44.0,223.0,36.0,0.0,
GGG,2013J,575454,-18.0,,F,South Region,Lower Than A Level,30-40%,0-35,0,30,Y,Fail,76.0,10.0,229.0,16.0,0.0,
GGG,2013J,575488,-103.0,,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,Distinction,248.0,16.0,233.0,27.0,0.0,
GGG,2013J,575554,-129.0,,F,South East Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass,132.0,16.0,257.0,16.0,0.0,
GGG,2013J,575559,-49.0,,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,30,N,Distinction,686.0,35.0,233.0,37.0,0.0,
GGG,2013J,575691,-134.0,,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,,,,,,
GGG,2013J,575720,-190.0,,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Distinction,641.0,41.0,227.0,40.0,0.0,
GGG,2013J,575984,-155.0,,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,152.0,10.0,229.0,16.0,0.0,
GGG,2013J,576141,-137.0,,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,22.0,2.0,27.0,9.0,,
GGG,2013J,576143,-128.0,,F,South Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,963.0,82.0,236.0,44.0,0.0,
GGG,2013J,576371,-29.0,,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Fail,357.0,31.0,258.0,29.0,0.0,
GGG,2013J,576425,-109.0,,M,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,362.0,16.0,227.0,25.0,0.0,
GGG,2013J,576445,-134.0,,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,Y,Pass,1633.0,109.0,255.0,72.0,0.0,
GGG,2013J,576447,-137.0,,F,South West Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,25.0,5.0,17.0,8.0,,
GGG,2013J,576455,-135.0,,F,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Fail,136.0,7.0,120.0,18.0,0.0,
GGG,2013J,576488,-53.0,,F,London Region,Lower Than A Level,10-20,35-55,0,30,N,Pass,636.0,46.0,245.0,44.0,0.0,
GGG,2013J,576593,-22.0,,F,London Region,A Level or Equivalent,10-20,35-55,0,30,N,Fail,29.0,6.0,96.0,6.0,0.0,
GGG,2013J,576654,-109.0,,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass,944.0,52.0,232.0,45.0,0.0,
GGG,2013J,576761,-38.0,,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Pass,742.0,32.0,228.0,35.0,0.0,
GGG,2013J,576948,-157.0,,F,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Pass,465.0,32.0,229.0,25.0,0.0,
GGG,2013J,577439,-78.0,,F,London Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,41.0,9.0,80.0,6.0,,
GGG,2013J,577456,-137.0,,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,10.0,1.0,-5.0,7.0,,
GGG,2013J,577471,-165.0,101.0,F,London Region,A Level or Equivalent,90-100%,35-55,0,30,N,Withdrawn,232.0,17.0,101.0,23.0,0.0,
GGG,2013J,577780,-155.0,,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,N,Pass,1233.0,100.0,228.0,60.0,0.0,
GGG,2013J,577820,-151.0,,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,932.0,45.0,226.0,48.0,0.0,
GGG,2013J,577827,-58.0,,F,South West Region,Lower Than A Level,0-10%,35-55,0,90,Y,Fail,67.0,5.0,111.0,22.0,,
GGG,2013J,577888,-141.0,,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Distinction,1281.0,69.0,227.0,50.0,0.0,
GGG,2013J,578140,-142.0,,F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass,900.0,81.0,223.0,53.0,0.0,
GGG,2013J,578207,-29.0,,M,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,Distinction,585.0,48.0,252.0,52.0,0.0,
GGG,2013J,578375,-141.0,,F,South East Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,846.0,39.0,227.0,41.0,0.0,
GGG,2013J,578378,-59.0,178.0,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,30,N,Withdrawn,300.0,31.0,135.0,23.0,0.0,
GGG,2013J,578555,-134.0,,M,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,25.0,6.0,25.0,5.0,,
GGG,2013J,578666,-36.0,,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,30,N,Fail,1061.0,50.0,220.0,51.0,0.0,
GGG,2013J,578781,-127.0,,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail,10.0,2.0,218.0,5.0,,
GGG,2013J,578940,-29.0,,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Pass,3891.0,143.0,249.0,51.0,0.0,
GGG,2013J,578941,-43.0,,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,,,,,,
GGG,2013J,578977,-23.0,,F,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,56.0,7.0,104.0,10.0,,
GGG,2013J,579015,-37.0,,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,30,Y,Pass,393.0,20.0,219.0,22.0,0.0,
GGG,2013J,579020,-35.0,,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,502.0,53.0,228.0,39.0,0.0,
GGG,2013J,579086,-129.0,,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,544.0,34.0,221.0,43.0,0.0,
GGG,2013J,579164,-129.0,,F,South Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,475.0,30.0,221.0,32.0,0.0,
GGG,2013J,579201,-102.0,,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass,610.0,43.0,253.0,49.0,0.0,
GGG,2013J,579203,-145.0,,F,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,528.0,41.0,228.0,49.0,0.0,
GGG,2013J,579309,-95.0,,F,West Midlands Region,No Formal quals,10-20,0-35,0,30,N,Fail,49.0,4.0,164.0,12.0,0.0,
GGG,2013J,579381,-137.0,,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Distinction,1067.0,88.0,227.0,49.0,0.0,
GGG,2013J,579528,-103.0,,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,554.0,32.0,224.0,39.0,0.0,
GGG,2013J,579572,-116.0,,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,N,Pass,703.0,57.0,228.0,50.0,0.0,
GGG,2013J,579661,-141.0,,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,888.0,59.0,261.0,42.0,0.0,
GGG,2013J,580095,-109.0,,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail,,,,,,
GGG,2013J,580469,-85.0,,F,South East Region,Lower Than A Level,10-20,0-35,0,30,N,Fail,326.0,20.0,157.0,22.0,0.0,
GGG,2013J,580669,-103.0,,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,7.0,1.0,19.0,4.0,,
GGG,2013J,580860,-121.0,,F,South West Region,A Level or Equivalent,80-90%,0-35,0,30,N,Distinction,993.0,53.0,241.0,48.0,0.0,
GGG,2013J,580870,-129.0,,M,South Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,433.0,14.0,230.0,25.0,0.0,
GGG,2013J,580925,-113.0,,F,North Western Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,338.0,19.0,54.0,20.0,,
GGG,2013J,581003,-23.0,,M,North Western Region,HE Qualification,0-10%,0-35,0,30,N,Fail,21.0,3.0,193.0,5.0,0.0,
GGG,2013J,581062,-45.0,,F,South East Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,587.0,38.0,220.0,43.0,0.0,
GGG,2013J,581063,-50.0,,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction,712.0,44.0,229.0,44.0,0.0,
GGG,2013J,581118,-131.0,,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,699.0,45.0,222.0,35.0,0.0,
GGG,2013J,581178,-18.0,,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,284.0,22.0,240.0,35.0,0.0,
GGG,2013J,581200,-114.0,,F,South West Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,364.0,10.0,229.0,24.0,0.0,
GGG,2013J,581239,-137.0,,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,492.0,32.0,259.0,37.0,0.0,
GGG,2013J,581414,-107.0,,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,Y,Pass,174.0,11.0,229.0,24.0,0.0,
GGG,2013J,581485,-142.0,,F,North Western Region,A Level or Equivalent,10-20,35-55,0,30,N,Pass,777.0,63.0,227.0,49.0,0.0,
GGG,2013J,581510,-93.0,,F,North Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,196.0,9.0,145.0,13.0,0.0,
